frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,692840.159833,185967.000000,5632.812619
4,559080.166174,196188.000000,5641.808841
8,735542.870920,222887.000000,394.521229
16,445956.155095,122217.000000,4868.225652
32,709233.845459,227778.000000,13922.711015
64,809817.282208,222894.000000,20866.556544
128,657702.904981,201148.000000,5225.136649
256,914963.049525,277990.000000,60578.516126
512,693124.265606,221490.000000,73944.534227
1024,488490.424390,157172.000000,78428.287505
2048,321522.687739,56143.000000,121689.218376
4096,1718341.608929,284817.000000,851149.579454
8192,448434.597067,114292.000000,122980.941950
16384,1499516.003818,209563.000000,760250.261374
32768,664943.079789,103964.000000,390449.002883
65536,1070305.559536,268161.000000,647993.999456
