frequency,Dynamic_BAL_njobs200_mode0_L2_norm_flow_time,Dynamic_BAL_njobs200_mode0_maximum_flow_time,Dynamic_BAL_njobs200_mode1_L2_norm_flow_time,Dynamic_BAL_njobs200_mode1_maximum_flow_time,Dynamic_BAL_njobs200_mode2_L2_norm_flow_time,Dynamic_BAL_njobs200_mode2_maximum_flow_time,Dynamic_BAL_njobs200_mode4_L2_norm_flow_time,Dynamic_BAL_njobs200_mode4_maximum_flow_time,Dynamic_BAL_njobs200_mode8_L2_norm_flow_time,Dynamic_BAL_njobs200_mode8_maximum_flow_time,Dynamic_BAL_njobs200_mode16_L2_norm_flow_time,Dynamic_BAL_njobs200_mode16_maximum_flow_time
8,99050.273397,32294.000000,99050.273397,32294.000000,99050.273397,32294.000000,99050.273397,32294.000000,99050.273397,32294.000000,99050.273397,32294.000000
64,192396.192603,116192.000000,192396.192603,116192.000000,192396.192603,116192.000000,192396.192603,116192.000000,192396.192603,116192.000000,192396.192603,116192.000000
4096,345879.009464,258228.000000,345879.009464,258228.000000,345879.009464,258228.000000,345879.009464,258228.000000,345879.009464,258228.000000,345879.009464,258228.000000
2048,253408.395917,170382.000000,253408.395917,170382.000000,253408.395917,170382.000000,253408.395917,170382.000000,253408.395917,170382.000000,253408.395917,170382.000000
128,407896.535121,226717.000000,407896.535121,226717.000000,407896.535121,226717.000000,407896.535121,226717.000000,407896.535121,226717.000000,407896.535121,226717.000000
512,292945.491426,191954.000000,292945.491426,191954.000000,292945.491426,191954.000000,292945.491426,191954.000000,292945.491426,191954.000000,292945.491426,191954.000000
16,381617.843363,239805.000000,381617.843363,239805.000000,381617.843363,239805.000000,381617.843363,239805.000000,381617.843363,239805.000000,381617.843363,239805.000000
2,129276.779210,58611.000000,129276.779210,58611.000000,129276.779210,58611.000000,129276.779210,58611.000000,129276.779210,58611.000000,129276.779210,58611.000000
1024,572800.287572,294427.000000,572800.287572,294427.000000,572800.287572,294427.000000,572800.287572,294427.000000,572800.287572,294427.000000,572800.287572,294427.000000
4,361999.085343,249001.000000,361999.085343,249001.000000,361999.085343,249001.000000,361999.085343,249001.000000,361999.085343,249001.000000,361999.085343,249001.000000
256,478005.716517,303910.000000,478005.716517,303910.000000,478005.716517,303910.000000,478005.716517,303910.000000,478005.716517,303910.000000,478005.716517,303910.000000
8192,423368.497823,174645.000000,423368.497823,174645.000000,423368.497823,174645.000000,423368.497823,174645.000000,423368.497823,174645.000000,423368.497823,174645.000000
32,386611.865714,328874.000000,386611.865714,328874.000000,386611.865714,328874.000000,386611.865714,328874.000000,386611.865714,328874.000000,386611.865714,328874.000000
16384,263277.797873,157505.000000,263277.797873,157505.000000,263277.797873,157505.000000,263277.797873,157505.000000,263277.797873,157505.000000,263277.797873,157505.000000
32768,860728.073412,261369.000000,860728.073412,261369.000000,860728.073412,261369.000000,860728.073412,261369.000000,860728.073412,261369.000000,860728.073412,261369.000000
65536,421965.562506,263024.000000,421965.562506,263024.000000,421965.562506,263024.000000,421965.562506,263024.000000,421965.562506,263024.000000,421965.562506,263024.000000
