frequency,Dynamic_BAL_njobs500_mode0_L2_norm_flow_time,Dynamic_BAL_njobs500_mode0_maximum_flow_time,Dynamic_BAL_njobs500_mode1_L2_norm_flow_time,Dynamic_BAL_njobs500_mode1_maximum_flow_time,Dynamic_BAL_njobs500_mode2_L2_norm_flow_time,Dynamic_BAL_njobs500_mode2_maximum_flow_time,Dynamic_BAL_njobs500_mode4_L2_norm_flow_time,Dynamic_BAL_njobs500_mode4_maximum_flow_time,Dynamic_BAL_njobs500_mode8_L2_norm_flow_time,Dynamic_BAL_njobs500_mode8_maximum_flow_time,Dynamic_BAL_njobs500_mode16_L2_norm_flow_time,Dynamic_BAL_njobs500_mode16_maximum_flow_time
16,109887.319510,59704.000000,109887.319510,59704.000000,109887.319510,59704.000000,109887.319510,59704.000000,109887.319510,59704.000000,109887.319510,59704.000000
2048,312359.644250,144345.000000,312359.644250,144345.000000,312359.644250,144345.000000,312359.644250,144345.000000,312359.644250,144345.000000,312359.644250,144345.000000
65536,204400.394501,118875.000000,206020.150053,118875.000000,204400.394501,118875.000000,204400.394501,118875.000000,204400.394501,118875.000000,204400.394501,118875.000000
2,150998.456697,80030.000000,150998.456697,80030.000000,150998.456697,80030.000000,150998.456697,80030.000000,150998.456697,80030.000000,150998.456697,80030.000000
16384,168863.915308,69513.000000,168863.915308,69513.000000,168863.915308,69513.000000,168863.915308,69513.000000,168863.915308,69513.000000,168863.915308,69513.000000
4,118590.766546,35924.000000,118590.766546,35924.000000,118590.766546,35924.000000,118590.766546,35924.000000,118590.766546,35924.000000,118590.766546,35924.000000
512,201120.311786,87221.000000,201120.311786,87221.000000,201120.311786,87221.000000,201120.311786,87221.000000,201120.311786,87221.000000,201120.311786,87221.000000
1024,178641.381589,88711.000000,178641.381589,88711.000000,178641.381589,88711.000000,178641.381589,88711.000000,178641.381589,88711.000000,178641.381589,88711.000000
32,263412.473397,185017.000000,263412.473397,185017.000000,263412.473397,185017.000000,263412.473397,185017.000000,263412.473397,185017.000000,263412.473397,185017.000000
8,445232.010692,211610.000000,445232.010692,211610.000000,445232.010692,211610.000000,445232.010692,211610.000000,445232.010692,211610.000000,445232.010692,211610.000000
4096,547414.935540,235646.000000,547414.935540,235646.000000,547414.935540,235646.000000,547414.935540,235646.000000,547414.935540,235646.000000,547414.935540,235646.000000
256,440643.616377,226988.000000,440643.616377,226988.000000,440643.616377,226988.000000,440643.616377,226988.000000,440643.616377,226988.000000,440643.616377,226988.000000
32768,654158.188444,259745.000000,654158.188444,259745.000000,654158.188444,259745.000000,654158.188444,259745.000000,654158.188444,259745.000000,654158.188444,259745.000000
64,569066.425531,329379.000000,569066.425531,329379.000000,569066.425531,329379.000000,569066.425531,329379.000000,569066.425531,329379.000000,569066.425531,329379.000000
128,415052.375000,257964.000000,415052.375000,257964.000000,415052.375000,257964.000000,415052.375000,257964.000000,415052.375000,257964.000000,415052.375000,257964.000000
8192,1232326.204214,288340.000000,1232326.204214,288340.000000,1232326.204214,288340.000000,1232326.204214,288340.000000,1232326.204214,288340.000000,1232326.204214,288340.000000
