frequency,Dynamic_BAL_njobs500_mode0_L2_norm_flow_time,Dynamic_BAL_njobs500_mode0_maximum_flow_time,Dynamic_BAL_njobs500_mode1_L2_norm_flow_time,Dynamic_BAL_njobs500_mode1_maximum_flow_time,Dynamic_BAL_njobs500_mode2_L2_norm_flow_time,Dynamic_BAL_njobs500_mode2_maximum_flow_time,Dynamic_BAL_njobs500_mode4_L2_norm_flow_time,Dynamic_BAL_njobs500_mode4_maximum_flow_time,Dynamic_BAL_njobs500_mode8_L2_norm_flow_time,Dynamic_BAL_njobs500_mode8_maximum_flow_time,Dynamic_BAL_njobs500_mode16_L2_norm_flow_time,Dynamic_BAL_njobs500_mode16_maximum_flow_time
4,110764.140068,37251.000000,110764.140068,37251.000000,110764.140068,37251.000000,110764.140068,37251.000000,110764.140068,37251.000000,110764.140068,37251.000000
64,93065.714030,26291.000000,93065.714030,26291.000000,93065.714030,26291.000000,93065.714030,26291.000000,93065.714030,26291.000000,93065.714030,26291.000000
4096,144826.743401,33183.000000,144826.743401,33183.000000,144826.743401,33183.000000,144826.743401,33183.000000,144826.743401,33183.000000,144826.743401,33183.000000
16,269236.650817,152877.000000,269236.650817,152877.000000,269236.650817,152877.000000,269236.650817,152877.000000,269236.650817,152877.000000,269236.650817,152877.000000
512,134783.982787,53961.000000,134783.982787,53961.000000,134783.982787,53961.000000,134783.982787,53961.000000,134783.982787,53961.000000,134783.982787,53961.000000
8,145362.232712,61926.000000,145362.232712,61926.000000,145362.232712,61926.000000,145362.232712,61926.000000,145362.232712,61926.000000,145362.232712,61926.000000
256,333199.561136,282139.000000,333199.561136,282139.000000,333199.561136,282139.000000,333199.561136,282139.000000,333199.561136,282139.000000,333199.561136,282139.000000
8192,283694.978271,66174.000000,283694.978271,66174.000000,283694.978271,66174.000000,283694.978271,66174.000000,283694.978271,66174.000000,283694.978271,66174.000000
2,273241.444980,211633.000000,273241.444980,211633.000000,273241.444980,211633.000000,273241.444980,211633.000000,273241.444980,211633.000000,273241.444980,211633.000000
32768,580085.392385,200953.000000,580085.392385,200953.000000,580085.392385,200953.000000,580085.392385,200953.000000,580085.392385,200953.000000,580085.392385,200953.000000
1024,448232.286854,253041.000000,448232.286854,253041.000000,448232.286854,253041.000000,448232.286854,253041.000000,448232.286854,253041.000000,448232.286854,253041.000000
16384,638537.481584,264641.000000,638537.481584,264641.000000,638537.481584,264641.000000,638537.481584,264641.000000,638537.481584,264641.000000,638537.481584,264641.000000
2048,361214.580763,200937.000000,361214.580763,200937.000000,361214.580763,200937.000000,361214.580763,200937.000000,361214.580763,200937.000000,361214.580763,200937.000000
65536,391809.804197,182632.000000,391809.804197,182632.000000,391809.804197,182632.000000,391809.804197,182632.000000,391809.804197,182632.000000,391809.804197,182632.000000
128,422840.344071,294264.000000,422840.344071,294264.000000,422840.344071,294264.000000,422840.344071,294264.000000,422840.344071,294264.000000,422840.344071,294264.000000
32,535889.678972,357498.000000,535889.678972,357498.000000,535889.678972,357498.000000,535889.678972,357498.000000,535889.678972,357498.000000,535889.678972,357498.000000
