frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
8,203579.473150,124416.085146,124416.085146,124416.085146,124416.085146,124416.085146
65536,146016.617917,146016.510902,146016.510902,146016.510902,146016.510902,146016.510902
64,258996.322385,258996.322385,258996.322385,258996.322385,258996.322385,258996.322385
512,306920.330423,306920.330423,306920.330423,306920.330423,306920.330423,306920.330423
32768,256277.786281,256277.786281,256277.786281,256277.786281,256277.786281,256277.786281
4,259475.205272,259475.205272,259475.205272,259475.205272,259475.205272,259475.205272
2048,262702.226490,300737.764980,300737.764980,300737.764980,300737.764980,300737.764980
4096,282773.817320,282773.817320,282773.817320,282773.817320,282773.817320,282773.817320
32,548107.552344,546926.486197,546926.486197,546926.486197,548107.552344,546926.486197
128,413723.275260,413723.275260,413723.275260,413723.275260,413723.275260,413723.275260
8192,392173.457608,417948.163602,417948.163602,417948.163602,417948.163602,417948.163602
256,531755.870124,531755.870124,531755.870124,531755.870124,531755.870124,531755.870124
2,410753.648819,410753.648819,410753.648819,410753.648819,410753.648819,410753.648819
16,407929.778520,407929.778520,407929.778520,407929.778520,407929.778520,407929.778520
16384,414424.558413,414424.558413,414424.558413,414424.558413,414424.558413,414424.558413
1024,557615.382309,557615.382309,557615.382309,557615.382309,557615.382309,557615.382309
