frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
512,345213.235200,312640.076772,283125.205764,283146.029547,284855.079802,282839.480039
2,117674.645833,117170.079952,117170.079952,117170.079952,117170.079952,117170.079952
8192,892265.679992,879321.128126,910340.334351,874775.605607,693913.991817,567227.588366
8,149254.723332,142076.223605,137718.822221,137704.491811,139454.966312,137704.491811
4096,872542.040542,861256.616888,818104.952200,789591.342689,635260.856206,584061.372564
16,291091.186038,270041.443780,263366.574403,258733.449297,258733.449297,258733.449297
4,478342.836458,445804.890243,480947.616796,480947.616796,451908.274424,480947.616796
32,447201.794071,389314.440088,368513.764097,367687.826642,367687.826642,367687.826642
32768,1162204.145849,1153488.811540,1155400.501871,1151425.736244,1158885.232333,790339.342825
64,461987.015661,463344.816283,465091.577065,465091.577065,465091.577065,465091.577065
128,781010.715684,758564.604274,780851.051370,793521.188155,789722.119667,792220.996336
1024,985281.439612,926315.130602,868880.464395,757973.628379,610698.000334,592574.920228
16384,693788.739588,683046.812484,679972.258510,683287.705326,650729.562323,552667.929833
2048,713318.077695,649911.028321,590797.232664,624091.516978,583318.205747,589105.900294
256,794997.326344,796778.801148,852788.097634,856271.940487,832635.711124,856145.162259
65536,872373.893618,868803.698689,864643.433322,863528.561229,864172.683628,870922.855568
