frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
8,123455.080604,123455.080604,123455.080604,123455.080604,123455.080604,123455.080604
4,177929.817015,177929.817015,177929.817015,177929.817015,177929.817015,177929.817015
8192,126922.915177,126558.632614,126558.632614,126558.632614,126558.632614,126558.632614
1024,197808.487689,197808.487689,197808.487689,197808.487689,197808.487689,197808.487689
32768,316461.067353,316461.067353,316461.067353,316461.067353,316461.067353,316461.067353
128,193193.175987,193193.175987,193193.175987,193193.175987,193193.175987,193193.175987
256,331514.754581,331514.754581,331514.754581,331514.754581,331514.754581,331514.754581
2048,289905.645702,257606.969137,257606.969137,257606.969137,289905.645702,257606.969137
64,192235.323578,192235.323578,192235.323578,192235.323578,192235.323578,192235.323578
16384,254192.645014,254192.645014,254192.645014,254192.645014,254192.645014,254192.645014
65536,215047.986780,215047.986780,215047.986780,215047.986780,215047.986780,215047.986780
16,283814.043772,283814.043772,283814.043772,283814.043772,283814.043772,283814.043772
32,315031.439612,315031.439612,315031.439612,315031.439612,315031.439612,315031.439612
4096,353117.914538,353117.914538,353117.914538,353117.914538,353117.914538,353117.914538
2,571657.226596,355586.042073,355586.042073,355586.042073,355586.042073,355586.042073
512,1236953.178424,427177.875715,427177.875715,427177.875715,427177.875715,427177.875715
