frequency,Dynamic_BAL_njobs500_mode0_L2_norm_flow_time,Dynamic_BAL_njobs500_mode0_maximum_flow_time,Dynamic_BAL_njobs500_mode1_L2_norm_flow_time,Dynamic_BAL_njobs500_mode1_maximum_flow_time,Dynamic_BAL_njobs500_mode2_L2_norm_flow_time,Dynamic_BAL_njobs500_mode2_maximum_flow_time,Dynamic_BAL_njobs500_mode4_L2_norm_flow_time,Dynamic_BAL_njobs500_mode4_maximum_flow_time,Dynamic_BAL_njobs500_mode8_L2_norm_flow_time,Dynamic_BAL_njobs500_mode8_maximum_flow_time,Dynamic_BAL_njobs500_mode16_L2_norm_flow_time,Dynamic_BAL_njobs500_mode16_maximum_flow_time
2,182539.224042,80598.000000,182539.224042,80598.000000,182539.224042,80598.000000,182539.224042,80598.000000,182539.224042,80598.000000,182539.224042,80598.000000
4096,59671.267801,16741.000000,59671.267801,16741.000000,59671.267801,16741.000000,59671.267801,16741.000000,59671.267801,16741.000000,59671.267801,16741.000000
32,313702.458119,109259.000000,313702.458119,109259.000000,313702.458119,109259.000000,313702.458119,109259.000000,313702.458119,109259.000000,313702.458119,109259.000000
2048,216188.387921,91093.000000,216188.387921,91093.000000,216188.387921,91093.000000,216188.387921,91093.000000,216188.387921,91093.000000,216188.387921,91093.000000
8,279168.238679,210838.000000,279168.238679,210838.000000,279168.238679,210838.000000,279168.238679,210838.000000,279168.238679,210838.000000,279168.238679,210838.000000
65536,433862.666653,157653.000000,433862.666653,157653.000000,433862.666653,157653.000000,433862.666653,157653.000000,433862.666653,157653.000000,433862.666653,157653.000000
32768,149221.597284,49662.000000,149221.597284,49662.000000,149221.597284,49662.000000,149221.597284,49662.000000,149221.597284,49662.000000,149221.597284,49662.000000
16384,353524.697282,230305.000000,353524.697282,230305.000000,353524.697282,230305.000000,353524.697282,230305.000000,353524.697282,230305.000000,353524.697282,230305.000000
128,256117.069103,140271.000000,256117.069103,140271.000000,256117.069103,140271.000000,256117.069103,140271.000000,256117.069103,140271.000000,256117.069103,140271.000000
512,463085.899917,174602.000000,463085.899917,174602.000000,463085.899917,174602.000000,463085.899917,174602.000000,463085.899917,174602.000000,463085.899917,174602.000000
256,314899.179905,247370.000000,314899.179905,247370.000000,314899.179905,247370.000000,314899.179905,247370.000000,314899.179905,247370.000000,314899.179905,247370.000000
64,454692.417392,237849.000000,454692.417392,237849.000000,454692.417392,237849.000000,454692.417392,237849.000000,454692.417392,237849.000000,454692.417392,237849.000000
1024,437024.566053,202969.000000,437024.566053,202969.000000,437024.566053,202969.000000,437024.566053,202969.000000,437024.566053,202969.000000,437024.566053,202969.000000
8192,317558.068169,189154.000000,317558.068169,189154.000000,317558.068169,189154.000000,317558.068169,189154.000000,317558.068169,189154.000000,317558.068169,189154.000000
16,337016.915549,225570.000000,337016.915549,225570.000000,337016.915549,225570.000000,337016.915549,225570.000000,337016.915549,225570.000000,337016.915549,225570.000000
4,368506.786688,240714.000000,368506.786688,240714.000000,368506.786688,240714.000000,368506.786688,240714.000000,368506.786688,240714.000000,368506.786688,240714.000000
