frequency,Dynamic_BAL_njobs25_mode0_L2_norm_flow_time,Dynamic_BAL_njobs25_mode0_maximum_flow_time,Dynamic_BAL_njobs25_mode1_L2_norm_flow_time,Dynamic_BAL_njobs25_mode1_maximum_flow_time,Dynamic_BAL_njobs25_mode2_L2_norm_flow_time,Dynamic_BAL_njobs25_mode2_maximum_flow_time,Dynamic_BAL_njobs25_mode4_L2_norm_flow_time,Dynamic_BAL_njobs25_mode4_maximum_flow_time,Dynamic_BAL_njobs25_mode8_L2_norm_flow_time,Dynamic_BAL_njobs25_mode8_maximum_flow_time,Dynamic_BAL_njobs25_mode16_L2_norm_flow_time,Dynamic_BAL_njobs25_mode16_maximum_flow_time
32,153328.135784,138223.000000,168730.707330,138223.000000,162310.663895,138223.000000,153328.135784,138223.000000,153328.135784,138223.000000,153328.135784,138223.000000
64,234644.115777,136308.000000,730274.474353,103498.000000,547257.133644,103498.000000,234644.115777,136308.000000,234644.115777,136308.000000,234644.115777,136308.000000
16384,183044.230067,115114.000000,382117.418690,65231.000000,218573.168372,111586.000000,183044.230067,115114.000000,183044.230067,115114.000000,183044.230067,115114.000000
512,119843.953102,104510.000000,465995.574640,50553.000000,373422.292767,61862.000000,119843.953102,104510.000000,119843.953102,104510.000000,119843.953102,104510.000000
8,64247.317275,37616.000000,69489.834847,26055.000000,66988.579952,37616.000000,66042.979604,37616.000000,64247.317275,37616.000000,64247.317275,37616.000000
1024,69704.414738,32474.000000,125142.336290,18803.000000,76492.601132,30093.000000,69409.270094,31222.000000,69704.414738,32474.000000,69704.414738,32474.000000
4,163042.272850,138374.000000,303669.413009,35793.000000,233780.724490,89548.000000,163042.272850,138374.000000,163042.272850,138374.000000,163042.272850,138374.000000
2048,83223.396260,51112.000000,117591.452678,28712.000000,105842.878608,48715.000000,83223.396260,51112.000000,83223.396260,51112.000000,83223.396260,51112.000000
4096,262487.680193,134346.000000,318808.266720,56515.000000,271899.333410,78415.000000,263525.768089,126746.000000,262487.680193,134346.000000,262487.680193,134346.000000
16,72467.398615,43990.000000,99359.622000,19729.000000,78797.639159,24959.000000,72467.437384,43990.000000,72467.398615,43990.000000,72467.398615,43990.000000
256,143758.961686,85366.000000,190824.178397,47507.000000,148434.081521,53157.000000,153416.861277,82292.000000,143758.961686,85366.000000,143758.961686,85366.000000
65536,226061.588699,123786.000000,538231.328077,77537.000000,441043.739609,98317.000000,243407.089176,123786.000000,226061.588699,123786.000000,226061.588699,123786.000000
2,117397.015844,65839.000000,220563.312124,29818.000000,159686.363879,38837.000000,117398.217469,65839.000000,117397.015844,65839.000000,117397.015844,65839.000000
8192,210437.107384,132919.000000,412843.900502,90988.000000,334081.922705,132919.000000,210437.107384,132919.000000,210437.107384,132919.000000,210437.107384,132919.000000
128,181840.439276,147996.000000,440010.395416,59913.000000,280552.906937,114087.000000,181840.597865,147996.000000,181840.439276,147996.000000,181840.439276,147996.000000
32768,283144.839229,245606.000000,445657.701999,57516.000000,288391.180193,147791.000000,283144.839229,245606.000000,283144.839229,245606.000000,283144.839229,245606.000000
