frequency,Dynamic_BAL_njobs50_mode0_L2_norm_flow_time,Dynamic_BAL_njobs50_mode0_maximum_flow_time,Dynamic_BAL_njobs50_mode1_L2_norm_flow_time,Dynamic_BAL_njobs50_mode1_maximum_flow_time,Dynamic_BAL_njobs50_mode2_L2_norm_flow_time,Dynamic_BAL_njobs50_mode2_maximum_flow_time,Dynamic_BAL_njobs50_mode4_L2_norm_flow_time,Dynamic_BAL_njobs50_mode4_maximum_flow_time,Dynamic_BAL_njobs50_mode8_L2_norm_flow_time,Dynamic_BAL_njobs50_mode8_maximum_flow_time,Dynamic_BAL_njobs50_mode16_L2_norm_flow_time,Dynamic_BAL_njobs50_mode16_maximum_flow_time
8,131395.173024,61926.000000,144102.250878,61926.000000,131395.173024,61926.000000,131395.173024,61926.000000,131395.173024,61926.000000,131395.173024,61926.000000
4,90114.794623,50692.000000,115448.950892,31920.000000,102272.879738,31920.000000,90114.794623,50692.000000,90114.794623,50692.000000,90114.794623,50692.000000
4096,106623.695514,40338.000000,136231.621043,40338.000000,106623.695514,40338.000000,106623.695514,40338.000000,106623.695514,40338.000000,106623.695514,40338.000000
8192,176019.543744,81966.000000,243388.296327,71830.000000,176019.543744,81966.000000,176019.543744,81966.000000,176019.543744,81966.000000,176019.543744,81966.000000
512,110399.244635,55363.000000,115517.426724,55363.000000,117446.018787,55363.000000,110399.244635,55363.000000,110399.244635,55363.000000,110399.244635,55363.000000
64,68358.844088,40053.000000,70369.632008,40053.000000,68358.844088,40053.000000,68358.844088,40053.000000,68358.844088,40053.000000,68358.844088,40053.000000
16,269503.560203,152877.000000,279770.103537,133921.000000,269503.560203,152877.000000,269503.560203,152877.000000,269503.560203,152877.000000,269503.560203,152877.000000
2048,320614.825375,235677.000000,486568.835062,128189.000000,416440.382900,137915.000000,320614.825375,235677.000000,320614.825375,235677.000000,320614.825375,235677.000000
32768,565121.777449,297626.000000,621936.896606,197998.000000,554871.442879,197998.000000,565121.777449,297626.000000,565121.777449,297626.000000,565121.777449,297626.000000
65536,360614.161240,214861.000000,391728.477300,193978.000000,363863.592811,214861.000000,360614.161240,214861.000000,360614.161240,214861.000000,360614.161240,214861.000000
2,273926.975127,224208.000000,267348.591178,144133.000000,272425.894584,144133.000000,273926.975127,224208.000000,273926.975127,224208.000000,273926.975127,224208.000000
256,300035.859513,282139.000000,345290.215671,157999.000000,300035.859513,282139.000000,300035.859513,282139.000000,300035.859513,282139.000000,300035.859513,282139.000000
16384,656692.848193,264641.000000,641735.444602,215642.000000,642374.666432,264641.000000,656692.848193,264641.000000,656692.848193,264641.000000,656692.848193,264641.000000
128,351301.427778,294264.000000,633973.529496,161464.000000,351301.427778,294264.000000,351301.427778,294264.000000,351301.427778,294264.000000,351301.427778,294264.000000
32,414845.067567,357498.000000,4232740.800286,276511.000000,414845.067567,357498.000000,414845.067567,357498.000000,414845.067567,357498.000000,414845.067567,357498.000000
1024,370415.820868,253041.000000,1261498.466193,183171.000000,370415.820868,253041.000000,370415.820868,253041.000000,370415.820868,253041.000000,370415.820868,253041.000000
