frequency,Dynamic_BAL_njobs25_mode0_L2_norm_flow_time,Dynamic_BAL_njobs25_mode0_maximum_flow_time,Dynamic_BAL_njobs25_mode1_L2_norm_flow_time,Dynamic_BAL_njobs25_mode1_maximum_flow_time,Dynamic_BAL_njobs25_mode2_L2_norm_flow_time,Dynamic_BAL_njobs25_mode2_maximum_flow_time,Dynamic_BAL_njobs25_mode4_L2_norm_flow_time,Dynamic_BAL_njobs25_mode4_maximum_flow_time,Dynamic_BAL_njobs25_mode8_L2_norm_flow_time,Dynamic_BAL_njobs25_mode8_maximum_flow_time,Dynamic_BAL_njobs25_mode16_L2_norm_flow_time,Dynamic_BAL_njobs25_mode16_maximum_flow_time
16,273965.930592,120641.000000,357984.523070,40538.000000,297158.576085,71481.000000,275388.742165,105082.000000,271118.530092,120641.000000,274019.746225,120641.000000
65536,141600.661594,40315.000000,117608.180434,10361.000000,116215.322329,11059.000000,115542.435733,12397.000000,115582.892259,12397.000000,116429.739508,15786.000000
32,232681.788015,158493.000000,346320.172914,28741.000000,301939.303435,78349.000000,248735.487255,113458.000000,226837.745748,135283.000000,232681.788015,158493.000000
4,122231.739123,47561.000000,175597.370328,23104.000000,164539.478536,21864.000000,160960.368482,29836.000000,141088.097340,39015.000000,117220.885571,46429.000000
8,124556.199067,52648.000000,131712.134885,23254.000000,123654.602244,24687.000000,119417.156632,31268.000000,119600.519125,47562.000000,124565.224613,52648.000000
128,318368.698242,196876.000000,443476.930863,54499.000000,325164.306896,66148.000000,310580.541168,81420.000000,305730.552539,141455.000000,318373.438881,196876.000000
2,186335.699003,136138.000000,269444.271043,45544.000000,243413.595403,54195.000000,242432.663928,56844.000000,199433.214139,59596.000000,165431.152172,82598.000000
4096,322777.282241,111643.000000,510866.276401,43346.000000,576647.698645,34843.000000,569776.361884,35606.000000,519796.147971,41257.000000,448343.913030,70742.000000
64,372495.303225,201058.000000,428634.086790,44897.000000,411962.091122,49184.000000,414204.745359,64593.000000,358199.273542,93172.000000,354294.435011,142808.000000
512,474132.591266,206974.000000,726903.532746,68125.000000,675835.730546,70686.000000,682101.720283,64626.000000,595818.812863,101972.000000,502266.784779,199521.000000
256,641254.467170,237908.000000,951589.147810,45891.000000,880446.718419,58462.000000,871730.132082,105945.000000,919233.050864,169849.000000,809893.696429,213943.000000
1024,523015.899951,281211.000000,745405.123711,51644.000000,698772.170024,67651.000000,687388.766047,82307.000000,680252.621516,91505.000000,682442.252534,91505.000000
8192,607549.985976,272353.000000,787902.072321,59747.000000,795870.721021,61391.000000,797877.794104,63437.000000,792865.781979,74876.000000,777995.076921,74876.000000
32768,648427.204843,207140.000000,814052.306504,95901.000000,840657.210565,114190.000000,854792.255869,135011.000000,859441.600656,135011.000000,854962.227972,135011.000000
2048,655497.013142,260478.000000,1030221.072754,38766.000000,1048412.901370,37198.000000,1073117.059573,37198.000000,1013963.234662,45767.000000,943588.622175,64404.000000
16384,1164754.398050,75520.000000,1195850.374373,38242.000000,1200648.922019,38797.000000,1218576.596859,38341.000000,1199622.328197,41574.000000,1165428.095510,54244.000000
