frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
512,119237.645217,119237.645217,119237.645217,119237.645217,119237.645217,119237.645217
256,188758.979442,188758.979442,188758.979442,188758.979442,188758.979442,188758.979442
2,243612.041529,243612.041529,243612.041529,243612.041529,243612.041529,243612.041529
8,148989.485619,148989.485619,148989.485619,148989.485619,148989.485619,148989.485619
16384,296383.912495,296383.912495,296383.912495,296383.912495,296383.912495,296383.912495
1024,203976.062385,196258.716268,196258.716268,196258.716268,196258.716268,196258.716268
65536,264270.763822,264270.763822,264270.763822,264270.763822,264270.763822,264270.763822
32768,248328.986522,248328.986522,248328.986522,248328.986522,248328.986522,248328.986522
32,271100.192340,228728.227827,228728.227827,228728.227827,228728.227827,228728.227827
4096,205683.128268,191742.224038,191742.224038,191742.224038,205683.128268,191742.224038
128,251816.256155,251816.256155,251816.256155,251816.256155,251816.256155,251816.256155
2048,214903.570447,224020.168650,224020.168650,224020.168650,224020.168650,224020.168650
64,389182.888108,389182.888108,389182.888108,389182.888108,389182.888108,389182.888108
4,312325.203527,294180.070010,294180.070010,294180.070010,294180.070010,294180.070010
16,331482.808266,331482.808266,331482.808266,331482.808266,331482.808266,331482.808266
8192,378981.574940,378981.574940,378981.574940,378981.574940,378981.574940,378981.574940
