frequency,Dynamic_BAL_njobs100_mode0_L2_norm_flow_time,Dynamic_BAL_njobs100_mode0_maximum_flow_time,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_maximum_flow_time,Dynamic_BAL_njobs100_mode16_L2_norm_flow_time,Dynamic_BAL_njobs100_mode16_maximum_flow_time
8,215457.351668,144170.000000,236735.291638,57387.000000,222780.106293,144170.000000,215457.351668,144170.000000,215457.351668,144170.000000,215457.351668,144170.000000
512,386205.778683,143591.000000,508575.161674,55039.000000,397031.794617,126593.000000,392844.196287,133242.000000,386205.778683,143591.000000,386205.778683,143591.000000
2048,394091.796348,205348.000000,381116.609696,36696.000000,385597.682480,43422.000000,377170.199104,57852.000000,375966.591657,90168.000000,386102.181368,108040.000000
4,355132.434530,234829.000000,323481.438940,105728.000000,335697.463298,149114.000000,342731.279785,118740.000000,355132.434530,234829.000000,355132.434530,234829.000000
1024,542159.961993,199546.000000,1004215.559660,67340.000000,958549.452046,88037.000000,688361.273603,130295.000000,542159.961993,199546.000000,542159.961993,199546.000000
16,519655.187084,295673.000000,479995.217981,145810.000000,486561.315907,226784.000000,519655.187084,295673.000000,519655.187084,295673.000000,519655.187084,295673.000000
2,519082.980887,201730.000000,513963.509275,133781.000000,499763.157408,139224.000000,511412.091437,200137.000000,519082.980887,201730.000000,519082.980887,201730.000000
32,541809.997751,260470.000000,584143.002956,151708.000000,565437.757540,146242.000000,531836.356280,192567.000000,541809.997751,260470.000000,541809.997751,260470.000000
256,678881.405783,258251.000000,758065.064801,81213.000000,736609.236620,132453.000000,735412.811133,225436.000000,678881.405783,258251.000000,728328.269202,174254.000000
128,694940.200106,267912.000000,758491.129576,111502.000000,794922.446069,163948.000000,697817.088734,242973.000000,694940.200106,267912.000000,694940.200106,267912.000000
64,717704.947811,283899.000000,784403.851594,153606.000000,785597.116755,190673.000000,748009.757716,205904.000000,717704.947811,283899.000000,717704.947811,283899.000000
16384,596483.456352,216190.000000,1127156.558447,60144.000000,1153349.478891,56303.000000,1109298.056012,66531.000000,1069898.490728,89285.000000,795996.398972,124607.000000
65536,684652.368494,264267.000000,1124927.311352,201562.000000,1124927.311352,201562.000000,1124927.311352,201562.000000,1109906.378161,204063.000000,1094346.746559,206484.000000
8192,893728.607653,267405.000000,1274211.093359,71632.000000,1225062.538882,75035.000000,1128515.835150,82304.000000,1067320.640323,167330.000000,875401.091353,243540.000000
32768,966392.767538,238315.000000,1314233.000046,98170.000000,1308343.333215,98170.000000,1291756.045423,98170.000000,1263909.432848,98170.000000,1236718.352369,98170.000000
4096,1198010.177417,285204.000000,2000518.711836,129361.000000,1850694.152909,148692.000000,1661536.096880,148692.000000,1505855.913024,218298.000000,1389783.723343,260137.000000
