frequency,Dynamic_BAL_njobs100_mode0_L2_norm_flow_time,Dynamic_BAL_njobs100_mode0_maximum_flow_time,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_maximum_flow_time,Dynamic_BAL_njobs100_mode16_L2_norm_flow_time,Dynamic_BAL_njobs100_mode16_maximum_flow_time
65536,146792.771975,41209.000000,116224.039639,14648.000000,116224.232559,14648.000000,117361.042868,17563.000000,123988.115523,23692.000000,139810.717064,38242.000000
8,113905.758678,30487.000000,115119.237810,30487.000000,113556.159261,30487.000000,113975.785836,30487.000000,113905.758678,30487.000000,113905.758678,30487.000000
128,301630.678324,141455.000000,296738.392711,107431.000000,301139.378377,141455.000000,301633.495035,141455.000000,301630.678324,141455.000000,301630.678324,141455.000000
32,227813.886761,158493.000000,277073.569420,116924.000000,236488.156226,139371.000000,227813.886761,158493.000000,227813.886761,158493.000000,227813.886761,158493.000000
512,472577.190457,206974.000000,670618.360755,66294.000000,596811.481404,101972.000000,471141.493773,206974.000000,472577.190457,206974.000000,472577.190457,206974.000000
4,119744.695185,46429.000000,137479.658361,39015.000000,122029.292496,46429.000000,121025.797700,46429.000000,119744.695185,46429.000000,119744.695185,46429.000000
16,266389.751676,120641.000000,335739.296084,88537.000000,267978.731777,120641.000000,267961.788908,120641.000000,267961.788908,120641.000000,266389.751676,120641.000000
2,163444.559698,102621.000000,216280.664378,65082.000000,173145.416119,64069.000000,158619.970373,86235.000000,163444.559698,102621.000000,163444.559698,102621.000000
64,364839.453464,201058.000000,410730.006563,90008.000000,356315.218879,171686.000000,348189.462677,140350.000000,364839.453464,201058.000000,364839.453464,201058.000000
4096,322454.795742,111643.000000,569828.877841,29660.000000,505771.258242,43740.000000,439454.209350,70742.000000,325934.501216,111643.000000,322610.067777,111643.000000
256,664019.647767,236778.000000,870426.499980,119074.000000,907488.756785,208646.000000,913194.331410,208646.000000,664019.647767,236778.000000,664019.647767,236778.000000
1024,545271.428264,281211.000000,688362.040890,75750.000000,686536.618996,94435.000000,681908.703826,94435.000000,619556.735177,134515.000000,545271.428264,281211.000000
32768,648834.527818,207140.000000,854600.326560,135011.000000,858166.960781,135011.000000,854824.755221,135011.000000,856162.894138,119920.000000,842630.931482,96131.000000
2048,664937.185199,260478.000000,1028061.274865,44706.000000,993601.469691,53574.000000,945141.197685,64404.000000,807178.569325,93678.000000,664937.185199,260478.000000
8192,607332.108597,272353.000000,800362.360281,74158.000000,783295.442886,77131.000000,771872.410295,77131.000000,758724.532135,77131.000000,700933.626748,126337.000000
16384,1165959.737870,75520.000000,1207168.604697,38920.000000,1197315.795596,42168.000000,1165865.080528,50954.000000,1152880.277143,75520.000000,1180650.215208,75520.000000
