frequency,Dynamic_BAL_njobs100_mode0_L2_norm_flow_time,Dynamic_BAL_njobs100_mode0_maximum_flow_time,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_maximum_flow_time,Dynamic_BAL_njobs100_mode16_L2_norm_flow_time,Dynamic_BAL_njobs100_mode16_maximum_flow_time
256,135898.094862,49358.000000,184780.694760,41819.000000,135898.094862,49358.000000,135898.094862,49358.000000,135898.094862,49358.000000,135898.094862,49358.000000
2,56708.317415,13251.000000,56708.317415,13251.000000,56708.317415,13251.000000,56708.317415,13251.000000,56708.317415,13251.000000,56708.317415,13251.000000
65536,71848.825425,26325.000000,71848.825425,26325.000000,71848.825425,26325.000000,71848.825425,26325.000000,71848.825425,26325.000000,71848.825425,26325.000000
1024,173312.088465,95149.000000,173312.088465,95149.000000,173312.088465,95149.000000,173312.088465,95149.000000,173312.088465,95149.000000,173312.088465,95149.000000
32,276507.949479,135312.000000,276507.949479,135312.000000,276507.949479,135312.000000,276507.949479,135312.000000,276507.949479,135312.000000,276507.949479,135312.000000
64,168903.696173,82488.000000,168903.696173,82488.000000,168903.696173,82488.000000,168903.696173,82488.000000,168903.696173,82488.000000,168903.696173,82488.000000
16,136710.087576,67631.000000,136710.087576,67631.000000,136710.087576,67631.000000,136710.087576,67631.000000,136710.087576,67631.000000,136710.087576,67631.000000
4096,200952.044197,171297.000000,200952.044197,171297.000000,200952.044197,171297.000000,200952.044197,171297.000000,200952.044197,171297.000000,200952.044197,171297.000000
32768,305459.804398,178647.000000,305459.804398,178647.000000,305459.804398,178647.000000,305459.804398,178647.000000,305459.804398,178647.000000,305459.804398,178647.000000
8192,201587.498028,124002.000000,201587.498028,124002.000000,201587.498028,124002.000000,201587.498028,124002.000000,201587.498028,124002.000000,201587.498028,124002.000000
8,268601.864856,183622.000000,263957.597877,183622.000000,268601.864856,183622.000000,268601.864856,183622.000000,268601.864856,183622.000000,268601.864856,183622.000000
4,305895.132972,186947.000000,305895.132972,186947.000000,305895.132972,186947.000000,305895.132972,186947.000000,305895.132972,186947.000000,305895.132972,186947.000000
2048,312987.551623,143669.000000,312987.551623,143669.000000,312987.551623,143669.000000,312987.551623,143669.000000,312987.551623,143669.000000,312987.551623,143669.000000
512,410732.728233,276185.000000,410732.728233,276185.000000,410732.728233,276185.000000,410732.728233,276185.000000,410732.728233,276185.000000,410732.728233,276185.000000
16384,537403.830880,263364.000000,537403.830880,263364.000000,537403.830880,263364.000000,537403.830880,263364.000000,537403.830880,263364.000000,537403.830880,263364.000000
128,381051.009495,326554.000000,381051.009495,326554.000000,381051.009495,326554.000000,381051.009495,326554.000000,381051.009495,326554.000000,381051.009495,326554.000000
