frequency,Dynamic_BAL_njobs25_mode0_L2_norm_flow_time,Dynamic_BAL_njobs25_mode0_maximum_flow_time,Dynamic_BAL_njobs25_mode1_L2_norm_flow_time,Dynamic_BAL_njobs25_mode1_maximum_flow_time,Dynamic_BAL_njobs25_mode2_L2_norm_flow_time,Dynamic_BAL_njobs25_mode2_maximum_flow_time,Dynamic_BAL_njobs25_mode4_L2_norm_flow_time,Dynamic_BAL_njobs25_mode4_maximum_flow_time,Dynamic_BAL_njobs25_mode8_L2_norm_flow_time,Dynamic_BAL_njobs25_mode8_maximum_flow_time,Dynamic_BAL_njobs25_mode16_L2_norm_flow_time,Dynamic_BAL_njobs25_mode16_maximum_flow_time
2,68031.336434,48773.000000,94200.953398,25777.000000,66894.882405,43329.000000,68042.874903,48773.000000,68031.336434,48773.000000,68031.336434,48773.000000
64,155448.261685,93859.000000,349939.894689,44293.000000,314803.346899,63681.000000,155284.957147,93859.000000,155448.261685,93859.000000,155448.261685,93859.000000
32768,203240.202726,112143.000000,302250.804763,44783.000000,260679.237321,46424.000000,230540.546156,77823.000000,202322.040198,112143.000000,203240.202726,112143.000000
16,122554.404156,74654.000000,131006.034250,31572.000000,124889.284688,44534.000000,122554.404156,74654.000000,122554.404156,74654.000000,122554.404156,74654.000000
8,137289.851748,113411.000000,294508.308312,53847.000000,247424.548703,55500.000000,153746.211134,70927.000000,137289.851748,113411.000000,137289.851748,113411.000000
128,279793.744769,176172.000000,328947.156200,79019.000000,305328.042744,112444.000000,284447.415763,141160.000000,279793.744769,176172.000000,279793.744769,176172.000000
4096,205262.550647,100009.000000,260274.474382,52729.000000,259783.207302,69930.000000,209709.835086,71631.000000,205262.550647,100009.000000,205262.550647,100009.000000
32,198273.575327,140065.000000,248803.348563,46497.000000,224835.691931,58584.000000,200990.744700,103945.000000,198273.575327,140065.000000,198273.575327,140065.000000
8192,519345.455830,266283.000000,634661.116308,85763.000000,545314.872993,174088.000000,515122.898312,209557.000000,519345.455830,266283.000000,519345.455830,266283.000000
4,315493.365837,250724.000000,740898.629426,111255.000000,546884.222846,118644.000000,315493.365837,250724.000000,315493.365837,250724.000000,315493.365837,250724.000000
512,346868.540111,271095.000000,1362509.504112,80942.000000,479414.143716,162300.000000,346868.540111,271095.000000,346868.540111,271095.000000,346868.540111,271095.000000
1024,418277.988166,214967.000000,944404.351964,134695.000000,396886.761899,214967.000000,418277.988166,214967.000000,418277.988166,214967.000000,418277.988166,214967.000000
65536,629107.046882,219843.000000,949256.614996,116564.000000,786125.939158,149405.000000,629344.462382,174805.000000,629107.046882,219843.000000,629107.046882,219843.000000
16384,668643.101130,258116.000000,983502.974786,127884.000000,805475.506786,179158.000000,808151.359758,170404.000000,668643.101130,258116.000000,668643.101130,258116.000000
2048,536921.988374,255788.000000,857931.398883,107292.000000,573384.282380,194794.000000,536265.649938,255788.000000,536921.988374,255788.000000,536921.988374,255788.000000
256,300334.048851,251422.000000,1032639.362765,116524.000000,663702.688826,156883.000000,300334.048851,251422.000000,300334.048851,251422.000000,300334.048851,251422.000000
