frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
65536,78105.224223,78353.901039,78629.352299,82980.342003,83325.412672,119005.120688
4,217371.409679,217862.578939,217665.884844,217641.536332,217641.536332,217637.491922
32768,759424.247328,759424.292472,727142.227679,664254.295026,543111.453335,506166.938158
8192,755438.019172,783671.360460,775446.131063,602384.030697,499862.256583,498874.208034
512,768740.805708,671158.771471,523477.348150,525915.357879,525888.674784,525787.730424
2,558725.240831,506261.706117,466043.654117,466043.654117,466043.654117,466035.274380
1024,773214.067502,686660.636363,692051.611305,579746.392786,579711.067058,579741.946687
8,348447.402081,358782.018228,405407.723448,405407.723448,405495.754697,405407.723448
32,395544.645120,364944.817792,371491.027116,419563.323470,419563.323470,419562.760652
128,578859.227478,594416.596180,534820.659085,543782.102879,578601.526181,543695.973031
64,579251.960241,596541.344678,561684.878167,561684.878167,538284.008407,561684.878167
4096,909439.409136,859296.604127,782312.316740,796633.827809,743167.519520,745332.377610
2048,1305892.209343,1269214.317233,1189248.837491,1110008.768946,1083438.810688,996287.303238
256,845838.006296,845687.369163,886267.410702,908627.272357,890624.445260,908627.272357
16,940418.751235,1009143.363651,892076.362229,882356.436176,803890.158863,769406.375396
16384,2096982.919149,2065920.542921,2094117.476212,2047520.300751,1903915.499002,1217655.773906
