frequency,Dynamic_BAL_njobs200_mode0_L2_norm_flow_time,Dynamic_BAL_njobs200_mode0_maximum_flow_time,Dynamic_BAL_njobs200_mode1_L2_norm_flow_time,Dynamic_BAL_njobs200_mode1_maximum_flow_time,Dynamic_BAL_njobs200_mode2_L2_norm_flow_time,Dynamic_BAL_njobs200_mode2_maximum_flow_time,Dynamic_BAL_njobs200_mode4_L2_norm_flow_time,Dynamic_BAL_njobs200_mode4_maximum_flow_time,Dynamic_BAL_njobs200_mode8_L2_norm_flow_time,Dynamic_BAL_njobs200_mode8_maximum_flow_time,Dynamic_BAL_njobs200_mode16_L2_norm_flow_time,Dynamic_BAL_njobs200_mode16_maximum_flow_time
8,208396.400703,140735.000000,208369.170546,140735.000000,208396.400703,140735.000000,208396.400703,140735.000000,208396.400703,140735.000000,208396.400703,140735.000000
32,541800.442217,260470.000000,580334.981468,154277.000000,554842.178193,195154.000000,541800.442217,260470.000000,541800.442217,260470.000000,541800.442217,260470.000000
128,694871.667401,267912.000000,768311.182616,145300.000000,694871.667401,267912.000000,694871.667401,267912.000000,694871.667401,267912.000000,694871.667401,267912.000000
4,350769.609951,234829.000000,350769.609951,234829.000000,342526.269109,118740.000000,350769.609951,234829.000000,350769.609951,234829.000000,350769.609951,234829.000000
16,519352.336175,295673.000000,504755.847218,226784.000000,519352.336175,295673.000000,519352.336175,295673.000000,519352.336175,295673.000000,519352.336175,295673.000000
2,514022.980666,201730.000000,493724.377156,121676.000000,514022.980666,201730.000000,514022.980666,201730.000000,514022.980666,201730.000000,514022.980666,201730.000000
512,386103.034544,143591.000000,404977.116967,130934.000000,401896.206135,130934.000000,386103.034544,143591.000000,386103.034544,143591.000000,386103.034544,143591.000000
1024,542189.601046,199546.000000,928782.129462,130091.000000,764401.423893,123382.000000,542189.601046,199546.000000,542189.601046,199546.000000,542189.601046,199546.000000
16384,596487.341027,216190.000000,1113351.701617,61702.000000,1085034.008916,73281.000000,1058272.286458,89285.000000,780545.098134,128068.000000,596487.341027,216190.000000
2048,393283.494448,205348.000000,404839.050821,43422.000000,379968.270248,65843.000000,375903.857094,90168.000000,386076.946114,108040.000000,393283.494448,205348.000000
256,678844.401820,258251.000000,725698.004638,146815.000000,678844.401820,258251.000000,678844.401820,258251.000000,723340.008210,174254.000000,678844.401820,258251.000000
64,717696.445976,283899.000000,789318.645510,163283.000000,776754.591347,205904.000000,717696.445976,283899.000000,717696.445976,283899.000000,717696.445976,283899.000000
32768,966542.929753,238315.000000,1301345.590961,98170.000000,1286165.958234,98170.000000,1258297.293717,98170.000000,1236823.123842,98170.000000,1204470.903678,104356.000000
8192,893709.195134,267405.000000,1251307.089889,78653.000000,1108467.515829,82304.000000,1067319.895192,167330.000000,873900.353875,243540.000000,893709.195134,267405.000000
65536,681732.405376,264267.000000,1108799.676705,204063.000000,1108799.676705,204063.000000,1108799.676705,204063.000000,1077386.556225,209136.000000,1041841.964016,214051.000000
4096,1198004.403075,285204.000000,1855527.439174,148692.000000,1656261.929313,148692.000000,1501348.649730,218513.000000,1384528.630581,260137.000000,1198004.403075,285204.000000
