frequency,Dynamic_BAL_njobs25_mode0_L2_norm_flow_time,Dynamic_BAL_njobs25_mode0_maximum_flow_time,Dynamic_BAL_njobs25_mode1_L2_norm_flow_time,Dynamic_BAL_njobs25_mode1_maximum_flow_time,Dynamic_BAL_njobs25_mode2_L2_norm_flow_time,Dynamic_BAL_njobs25_mode2_maximum_flow_time,Dynamic_BAL_njobs25_mode4_L2_norm_flow_time,Dynamic_BAL_njobs25_mode4_maximum_flow_time,Dynamic_BAL_njobs25_mode8_L2_norm_flow_time,Dynamic_BAL_njobs25_mode8_maximum_flow_time,Dynamic_BAL_njobs25_mode16_L2_norm_flow_time,Dynamic_BAL_njobs25_mode16_maximum_flow_time
8,108723.874135,67806.000000,115251.109353,30395.000000,104482.871529,67806.000000,108723.944916,67806.000000,108723.874135,67806.000000,108723.874135,67806.000000
16,133350.927428,89612.000000,150408.055715,47176.000000,131184.929805,58873.000000,133335.342693,89612.000000,133350.927428,89612.000000,133350.927428,89612.000000
8192,180524.201472,93119.000000,171339.016613,49371.000000,175846.273648,66160.000000,180524.201472,93119.000000,180524.201472,93119.000000,180524.201472,93119.000000
32,183115.275900,161429.000000,310972.100176,63283.000000,184704.117824,114851.000000,183115.275900,161429.000000,183115.275900,161429.000000,183115.275900,161429.000000
2048,419149.950334,214905.000000,603632.455178,97990.000000,481405.124010,134549.000000,419149.950334,214905.000000,419149.950334,214905.000000,419149.950334,214905.000000
2,241247.700165,228738.000000,775616.283882,78862.000000,559433.019429,85373.000000,241247.700165,228738.000000,241247.700165,228738.000000,241247.700165,228738.000000
4096,452845.367125,234711.000000,589808.583994,131500.000000,568056.576985,131500.000000,452988.068474,234711.000000,452845.367125,234711.000000,452845.367125,234711.000000
4,412112.099327,297601.000000,830593.857772,100507.000000,374330.509836,147452.000000,412112.099327,297601.000000,412112.099327,297601.000000,412112.099327,297601.000000
256,387372.832814,244135.000000,947473.073357,135340.000000,861978.858196,157177.000000,387790.933344,244135.000000,387372.832814,244135.000000,387372.832814,244135.000000
65536,664266.338778,228535.000000,793668.294241,92852.000000,668305.002674,192694.000000,664379.062239,228535.000000,664266.338778,228535.000000,664266.338778,228535.000000
16384,372554.394156,259886.000000,1242596.043491,151361.000000,1150298.201709,151361.000000,776141.208117,209353.000000,366119.846698,259886.000000,372554.394156,259886.000000
32768,503837.047711,259542.000000,1155844.974581,115339.000000,937236.476343,186375.000000,503837.047711,259542.000000,503837.047711,259542.000000,503837.047711,259542.000000
128,650366.468340,310143.000000,1000814.713471,180339.000000,834029.853453,273818.000000,744149.350594,273818.000000,650366.468340,310143.000000,650366.468340,310143.000000
1024,376193.266459,278321.000000,1529771.550465,181887.000000,1406245.227702,181887.000000,1024403.190513,183901.000000,376193.266459,278321.000000,376193.266459,278321.000000
64,423590.005197,289629.000000,1041334.293748,156741.000000,1004099.200548,224365.000000,423590.005197,289629.000000,423590.005197,289629.000000,423590.005197,289629.000000
512,522067.652564,311550.000000,1443732.780842,181050.000000,1334573.376591,252355.000000,522067.652564,311550.000000,522067.652564,311550.000000,522067.652564,311550.000000
