frequency,Dynamic_BAL_njobs100_mode0_L2_norm_flow_time,Dynamic_BAL_njobs100_mode0_maximum_flow_time,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_maximum_flow_time,Dynamic_BAL_njobs100_mode16_L2_norm_flow_time,Dynamic_BAL_njobs100_mode16_maximum_flow_time
16,76918.579453,30775.000000,76928.073146,30775.000000,76918.579453,30775.000000,76918.579453,30775.000000,76918.579453,30775.000000,76918.579453,30775.000000
8,75237.977950,34090.000000,75237.977950,34090.000000,75237.977950,34090.000000,75237.977950,34090.000000,75237.977950,34090.000000,75237.977950,34090.000000
256,137624.501144,70805.000000,151117.623016,63332.000000,137624.501144,70805.000000,137624.501144,70805.000000,137624.501144,70805.000000,137624.501144,70805.000000
32,158932.130870,138223.000000,158932.130870,138223.000000,158932.130870,138223.000000,158932.130870,138223.000000,158932.130870,138223.000000,158932.130870,138223.000000
2048,94877.216954,50956.000000,94877.216954,50956.000000,94877.216954,50956.000000,94877.216954,50956.000000,94877.216954,50956.000000,94877.216954,50956.000000
2,121803.272485,59900.000000,121979.330401,59900.000000,121803.272485,59900.000000,121803.272485,59900.000000,121803.272485,59900.000000,121803.272485,59900.000000
1024,82824.059162,30019.000000,82824.059162,30019.000000,82824.059162,30019.000000,82824.059162,30019.000000,82824.059162,30019.000000,82824.059162,30019.000000
16384,187840.262369,115114.000000,187840.262369,115114.000000,187840.262369,115114.000000,187840.262369,115114.000000,187840.262369,115114.000000,187840.262369,115114.000000
4,173515.663463,138374.000000,173515.663463,138374.000000,173515.663463,138374.000000,173515.663463,138374.000000,173515.663463,138374.000000,173515.663463,138374.000000
64,240059.424166,136308.000000,240059.424166,136308.000000,240059.424166,136308.000000,240059.424166,136308.000000,240059.424166,136308.000000,240059.424166,136308.000000
512,133689.686184,103225.000000,133689.686184,103225.000000,133689.686184,103225.000000,133689.686184,103225.000000,133689.686184,103225.000000,133689.686184,103225.000000
65536,229008.778620,123786.000000,229008.778620,123786.000000,229008.778620,123786.000000,229008.778620,123786.000000,229008.778620,123786.000000,229008.778620,123786.000000
8192,216319.617287,132919.000000,216319.617287,132919.000000,216319.617287,132919.000000,216319.617287,132919.000000,216319.617287,132919.000000,216319.617287,132919.000000
128,195031.651136,147857.000000,195031.651136,147857.000000,195031.651136,147857.000000,195031.651136,147857.000000,195031.651136,147857.000000,195031.651136,147857.000000
4096,249117.507653,134346.000000,248568.027200,101869.000000,249117.507653,134346.000000,249117.507653,134346.000000,249117.507653,134346.000000,249117.507653,134346.000000
32768,253831.035230,167443.000000,253831.035230,167443.000000,253831.035230,167443.000000,253831.035230,167443.000000,253831.035230,167443.000000,253831.035230,167443.000000
