arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
40,300.000000,150,31971263.096343
40,1500.000000,600,177887910.839653
40,8000.000000,3000,989755646.643314
40,13.000000,262144,42385931.685369
40,15.300000,32768,61627394.233084
40,19.700000,4096,96713112.956420
40,32.300000,512,172977540.867047
40,90.000000,36,238894066.435396
40,90.000000,27,249142345.157306
40,90.000000,18,261909664.830684
