arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
32,300.000000,150,33433127.941072
32,8000.000000,3000,992183561.412761
32,1500.000000,600,179817927.492828
32,13.000000,262144,57682780.015635
32,15.300000,32768,78496752.902936
32,19.700000,4096,115102112.503604
32,32.300000,512,189135421.972822
32,90.000000,36,259860942.723061
32,90.000000,27,273616744.646246
32,90.000000,18,284896182.316962
