arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
22,300.000000,150,33336435.232463
22,8000.000000,3000,995188614.140521
22,1500.000000,600,181860185.743038
22,13.000000,262144,78730418.901435
22,15.300000,32768,101802808.491666
22,19.700000,4096,138594250.542194
22,32.300000,512,218582866.663727
22,90.000000,36,287463778.423409
22,90.000000,27,300874441.471948
22,90.000000,18,314756533.248377
