arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
36,300.000000,150,32328915.201181
36,8000.000000,3000,991713835.949398
36,1500.000000,600,184423774.520262
36,13.000000,262144,50176963.912175
36,15.300000,32768,70267521.170840
36,19.700000,4096,106966913.906818
36,32.300000,512,183215032.174157
36,90.000000,36,250235339.015449
36,90.000000,27,259331033.844064
36,90.000000,18,273468467.338323
