arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
38,1500.000000,600,181960756.003963
38,300.000000,150,32582335.323593
38,8000.000000,3000,982695786.767338
38,13.000000,262144,47635051.663680
38,15.300000,32768,67224761.847768
38,19.700000,4096,100905089.238914
38,32.300000,512,176215119.046987
38,90.000000,36,244127258.879022
38,90.000000,27,256820761.019795
38,90.000000,18,267076527.782907
