arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
34,13.000000,262144,51884442.056473
34,15.300000,32768,75111990.800823
34,19.700000,4096,109149430.099849
34,32.300000,512,187587456.054975
