arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
34,13.000000,262144,53769417.890194
34,15.300000,32768,74583563.835331
34,19.700000,4096,110646053.962125
34,32.300000,512,185913009.367599
