arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
30,8000.000000,3000,989898918.239846
30,300.000000,150,32761606.420930
30,1500.000000,600,181840543.902250
30,13.000000,262144,60991622.810964
30,15.300000,32768,84517327.515085
30,19.700000,4096,119491249.882924
30,32.300000,512,198876551.591845
30,90.000000,36,265535715.622337
30,90.000000,27,277496287.716365
30,90.000000,18,292353430.565993
