arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
20,13.000000,262144,81512341.526233
20,15.300000,32768,102488361.665360
20,19.700000,4096,142887682.505980
20,32.300000,512,223751616.575285
