arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
28,300.000000,150,33232675.470538
28,1500.000000,600,182965018.127369
28,8000.000000,3000,985339776.955526
28,13.000000,262144,64845504.667746
28,15.300000,32768,85210839.548345
28,19.700000,4096,125741250.449069
28,32.300000,512,203067060.156098
28,90.000000,36,271402763.537608
28,90.000000,27,281841253.745237
28,90.000000,18,297555142.183667
