arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
38,300.000000,150,32307267.170811
38,1500.000000,600,181530357.369581
38,8000.000000,3000,992050322.332669
38,13.000000,262144,44866978.481380
38,15.300000,32768,65494331.961542
38,19.700000,4096,101702602.057191
38,32.300000,512,176312973.199989
38,90.000000,36,241266922.988928
38,90.000000,27,254648401.223937
38,90.000000,18,268900672.216851
