frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,151916.751894,64623.000000,2119.184513
4,280316.021322,119732.000000,155.910231
8,566907.608488,276896.000000,318.264041
16,137124.104529,60121.000000,157.467457
32,331344.601773,116611.000000,631.117263
64,626154.628720,251581.000000,34825.614366
128,571192.053064,279554.000000,869.187552
256,681346.697253,297915.000000,3029.940428
512,805503.218315,257654.000000,33353.685763
1024,857854.230864,290585.000000,28697.134352
2048,201414.316433,88606.000000,40398.277302
4096,557608.593991,270949.000000,18577.741224
8192,492807.246881,209667.000000,154953.292221
16384,1083410.855729,233995.000000,784414.513110
32768,867868.373425,139144.000000,639065.758966
65536,577008.441242,168896.000000,0.000000
