frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,341226.662428,81617.000000,267.467755
4,218708.539909,36686.000000,8561.814761
8,438737.313909,320299.000000,196.290601
16,304276.313329,104910.000000,812.402610
32,168670.011855,27823.000000,10997.699578
64,491719.039964,112255.000000,15732.410241
128,917355.307870,273637.000000,1427.238593
256,382279.961285,126574.000000,7614.335033
512,644697.278614,97403.000000,3569.098205
1024,351003.826350,109499.000000,6461.089459
2048,348740.905401,156763.000000,179830.317191
4096,218105.464230,37685.000000,11392.990301
8192,643101.815709,134414.000000,118476.625517
16384,225321.254359,68214.000000,105838.330169
32768,491151.820855,160157.000000,29876.242418
65536,338467.410136,72293.000000,117119.956895
