frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,235100.759535,129180.000000,186.858235
4,430135.497097,242138.000000,63.348244
8,489835.652840,263556.000000,2434.209112
16,253142.235775,137421.000000,462.150408
32,194171.233129,97736.000000,3641.538686
64,493389.932349,172739.000000,8161.056611
128,547895.972150,172860.000000,35369.656261
256,347018.880404,164089.000000,2164.136548
512,369972.123128,263816.000000,8642.688066
1024,1345194.638776,235222.000000,183554.541622
2048,218983.070713,92882.000000,24756.421127
4096,227093.046003,101723.000000,76405.006485
8192,425214.859567,250047.000000,33252.734579
16384,493882.733028,247583.000000,119571.113092
32768,1127662.445511,322495.000000,551287.755414
65536,1210138.729543,216763.000000,1210088.026740
