frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,237396.648380,100954.000000,1051.768986
4,106760.278503,20485.000000,893.488108
8,384323.335057,276100.000000,4420.749145
16,272699.335899,61818.000000,965.803810
32,180103.237556,73774.000000,806.037220
64,304103.467192,136381.000000,648.463569
128,461212.965195,249562.000000,27625.757944
256,180402.387786,64042.000000,6894.319618
512,399138.362827,240312.000000,146625.302411
1024,249176.523599,84236.000000,20152.435014
2048,291676.599858,161514.000000,51055.311634
4096,661732.878500,222338.000000,27641.094425
8192,458563.730923,265684.000000,80711.974056
16384,230775.579776,45909.000000,103069.581468
32768,311777.750815,78006.000000,239595.694678
65536,432154.047057,189277.000000,358411.343018
