frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,316714.036877,90427.000000,33.837849
4,192448.618327,61156.000000,96.560862
8,2019003.647112,216724.000000,907.531267
16,99767.156991,25412.000000,2270.464049
32,154884.495196,37115.000000,113.296072
64,419506.195626,126372.000000,1411.239172
128,1700368.600908,257725.000000,3735.896144
256,468002.697145,249543.000000,28134.737479
512,181720.901379,123402.000000,20344.335747
1024,411519.285807,107064.000000,172521.125518
2048,467913.755588,237955.000000,44880.181918
4096,173512.432647,48121.000000,44260.014855
8192,255316.675442,107112.000000,129454.426081
16384,213626.232128,116653.000000,10696.498352
32768,860898.493127,279163.000000,291053.718351
65536,582624.259584,315058.000000,334226.176614
