frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,415877.674507,185826.000000,1739.715207
4,579955.248380,126021.000000,170.569634
8,452182.034131,244878.000000,30184.524561
16,199061.875918,54390.000000,699.426908
32,94199.282768,30715.000000,712.080754
64,485305.992947,217194.000000,70458.473422
128,295389.998642,112964.000000,762.798138
256,363058.002312,58492.000000,2137.687302
512,738567.400166,118405.000000,8043.438320
1024,169039.162454,51037.000000,1051.902087
2048,277338.167298,76778.000000,81280.758658
4096,430029.932636,92301.000000,86323.073074
8192,152068.019521,41480.000000,45314.596401
16384,550284.570764,222134.000000,88871.819645
32768,680419.575464,107533.000000,14839.870316
65536,536415.495692,241341.000000,283353.789304
