frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,702962.543136,242230.000000,727.289488
4,187990.244848,51566.000000,171.154901
8,190200.654683,103664.000000,173.931021
16,257573.413820,159086.000000,1015.500862
32,509018.753364,244538.000000,390.704492
64,606190.957654,245571.000000,790.881154
128,814404.269734,276097.000000,3184.852587
256,514972.269886,228250.000000,1816.338074
512,760936.085310,262354.000000,16639.946214
1024,468794.198956,139142.000000,79759.744289
2048,835160.756022,272870.000000,115948.110148
4096,284229.034448,71318.000000,37991.140072
8192,765362.600000,261123.000000,564227.029542
16384,697693.116189,100728.000000,238168.263908
32768,1323266.596725,176446.000000,399626.076594
65536,1093355.179161,284249.000000,821564.368515
