frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,123484.910908,58615.000000,164.569134
4,209130.210414,109362.000000,112.245267
8,319518.208351,155368.000000,56.480085
16,297174.494661,160387.000000,691.371102
32,331641.083645,238707.000000,2012.723528
64,435002.851211,146527.000000,1509.133526
128,323238.080113,205766.000000,2869.806265
256,495723.081688,287295.000000,20139.736443
512,947099.824509,273531.000000,49528.144524
1024,607612.108612,277542.000000,38630.832013
2048,1061718.737543,270502.000000,46552.514787
4096,448478.892084,124580.000000,161494.610390
8192,667970.434679,145784.000000,265868.982206
16384,1156821.959269,299765.000000,843305.356386
32768,316874.720009,58922.000000,270878.971364
65536,1254414.073583,218729.000000,898424.352891
