frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,164757.679035,56633.000000,39.051248
4,300422.650529,190438.000000,562.809026
8,140570.410532,71870.000000,67.000000
16,425889.809808,119811.000000,64.953830
32,299316.914577,112963.000000,423.472549
64,329587.325430,253463.000000,647.844889
128,389343.472152,210610.000000,386.093253
256,544643.607674,291853.000000,25007.636994
512,408828.041794,196888.000000,6470.719975
1024,647185.865778,336472.000000,53274.000770
2048,372884.522541,156419.000000,50831.422890
4096,340558.584081,193722.000000,37990.824116
8192,1170885.701130,275837.000000,151380.482319
16384,137806.436261,58073.000000,101133.332883
32768,624243.427668,258429.000000,584425.368827
65536,297014.416196,152485.000000,286661.553898
