frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,90816.378341,42594.000000,89.347636
4,733482.450009,284489.000000,102.518291
8,432033.954060,188347.000000,1040.166814
16,98391.563968,19194.000000,2249.534396
32,313369.042448,155767.000000,2520.155154
64,425702.990856,200069.000000,231.462740
128,240407.802201,156786.000000,37135.995584
256,251537.628350,191181.000000,11973.775720
512,265218.079173,165411.000000,15135.721390
1024,440351.789874,263488.000000,20780.179812
2048,534066.475996,278546.000000,12556.307738
4096,708496.670448,247229.000000,19118.871933
8192,496996.759145,187324.000000,212439.433884
16384,475682.378730,177802.000000,377767.194055
32768,707078.430762,134664.000000,663599.547876
65536,810016.169665,269812.000000,679756.227793
