frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,4292618.374658,160564.000000,348.031608
4,130610.732695,38486.000000,12354.293464
8,389405.944374,164040.000000,71.547187
16,718843.985275,115348.000000,4334.753280
32,1389752.480495,260496.000000,180942.585883
64,416545.894003,195006.000000,901.637399
128,221482.399707,78165.000000,1428.533514
256,298293.748017,163673.000000,2799.200600
512,494974.322465,234894.000000,5524.175595
1024,170248.188995,46948.000000,3672.874079
2048,491712.396162,153741.000000,24730.619260
4096,1176397.314705,259527.000000,765621.499930
8192,422485.781700,256635.000000,126357.830759
16384,327257.540951,83865.000000,145471.345904
32768,207435.949688,62071.000000,153357.748529
65536,234705.806027,39085.000000,0.000000
