frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,297686.396108,59316.000000,143.770651
4,399100.606425,50281.000000,741.791076
8,363676.649209,76306.000000,45.343136
16,1249669.456477,167017.000000,287.602156
32,551769.093044,125532.000000,23567.853212
64,457187.853652,266748.000000,388.574317
128,391937.108065,247240.000000,2126.811228
256,61295.575525,18253.000000,3227.036411
512,201730.362313,50436.000000,8228.640167
1024,369814.044040,201481.000000,36205.138779
2048,146782.424711,24025.000000,37909.869348
4096,189144.903656,74712.000000,20698.823493
8192,481289.940273,225362.000000,64364.085918
16384,302544.502979,72328.000000,255829.184803
32768,184597.182129,70455.000000,9613.856718
65536,379903.154975,105624.000000,94122.049622
