frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,445798.526355,195434.000000,790.490354
4,508611.254758,307851.000000,717.254488
8,472780.114937,220697.000000,424.538573
16,267866.050779,104656.000000,562.618876
32,186897.239447,125954.000000,1832.317112
64,523263.971035,290518.000000,651.851210
128,488936.771063,197235.000000,1870.904060
256,538790.997428,253605.000000,3033.964733
512,806081.740810,231328.000000,13606.245073
1024,644237.609595,223980.000000,45339.680039
2048,716401.669393,179126.000000,96124.660780
4096,694242.693319,278478.000000,139503.150613
8192,728939.914408,222777.000000,211199.610838
16384,1008769.231214,246381.000000,385697.994334
32768,733341.169337,228923.000000,461802.639591
65536,1419166.452142,247212.000000,1397079.079919
