frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,5118419.214945,282720.000000,0.000000
4,5135583.937031,302423.000000,0.000000
8,5426346.248915,303392.000000,0.000000
16,5011926.974173,268085.000000,0.000000
32,5240335.578315,269451.000000,0.000000
64,6273630.331135,278605.000000,0.000000
128,8154653.339030,304666.000000,0.000000
256,8477998.703196,303617.000000,0.000000
512,6599525.310595,294518.000000,0.000000
1024,8042751.638179,301937.000000,0.000000
2048,7160334.062269,279083.000000,0.000000
4096,6775628.502750,241190.000000,0.000000
8192,6638119.532386,294126.000000,0.000000
16384,3336759.002936,156604.000000,0.000000
32768,7769873.185873,301565.000000,0.000000
65536,4040149.274239,210772.000000,0.000000
