frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,4037648.252599,276604.000000,166103.019286
4,3876072.281566,240368.000000,3534.848087
8,5201886.153707,300767.000000,5825.474144
16,6876516.040138,289688.000000,87.669835
32,7313418.947723,305164.000000,321453.591237
64,6939633.575552,296398.000000,8896.220714
128,6555314.923486,303770.000000,534316.770136
256,6797822.411954,283098.000000,645961.422209
512,8110769.326502,304581.000000,1260778.565812
1024,7342360.723454,305584.000000,298491.482456
2048,8873459.282481,298272.000000,1327560.303898
4096,9520067.186340,303393.000000,3055013.034198
8192,8935070.827296,291889.000000,4868822.113926
16384,3456696.734129,173007.000000,2247482.601700
32768,11531379.053551,304348.000000,7545185.346703
65536,11382887.875762,304747.000000,9069920.509056
