frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,1424118.938870,145477.000000,339.795527
4,4834578.881015,301771.000000,236950.000034
8,5284709.646541,282145.000000,97.072138
16,4077421.529562,242943.000000,179712.293920
32,6142695.590920,302255.000000,35330.254132
64,6758033.891271,302152.000000,396617.657553
128,4729241.828068,302131.000000,537157.944127
256,5811558.561016,291092.000000,401012.927945
512,7979750.766521,306449.000000,308236.375692
1024,7444558.461231,296945.000000,1931061.023348
2048,7389469.085839,305356.000000,2389375.914291
4096,6470544.864633,303262.000000,1265798.119826
8192,7577989.772878,288005.000000,1515760.466473
16384,4483831.014328,207440.000000,1484117.787857
32768,3656670.779602,137603.000000,3528114.726414
65536,4351598.109442,182382.000000,4132975.265393
