frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,3491190.472824,301287.000000,0.000000
4,5207955.791534,290750.000000,0.000000
8,3767265.023178,285366.000000,0.000000
16,4999422.668753,301717.000000,0.000000
32,4497942.246965,213293.000000,0.000000
64,6615229.889541,288640.000000,0.000000
128,7236888.069155,304153.000000,0.000000
256,6960908.693349,300752.000000,0.000000
512,7815964.859447,303271.000000,0.000000
1024,4137753.640187,302538.000000,0.000000
2048,7046462.785355,306228.000000,0.000000
4096,4331654.825065,240952.000000,0.000000
8192,8640978.818752,305105.000000,0.000000
16384,6173674.217813,227671.000000,0.000000
32768,11074645.564126,301369.000000,0.000000
65536,197474.374315,22080.000000,0.000000
