frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,5234419.374442,287644.000000,43.289722
4,4729736.640428,302949.000000,117604.557879
8,5631729.086405,281679.000000,266231.013791
16,5290575.000668,301117.000000,380.677028
32,4742551.295332,245369.000000,395124.204109
64,6218610.457078,294117.000000,87979.397725
128,7512014.648057,303439.000000,487850.405896
256,6797039.152443,305703.000000,552181.769430
512,5162394.138748,248189.000000,667704.852065
1024,7329729.799928,305238.000000,961743.578232
2048,7241569.276917,299012.000000,1599455.157921
4096,6474417.323754,302631.000000,185686.012131
8192,8197778.495164,301595.000000,3146051.096637
16384,6919654.415118,270525.000000,2392503.029536
32768,3283639.207105,157641.000000,715076.347847
65536,4637754.297156,188865.000000,4242377.015721
