frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,3807686.170522,274713.000000,0.000000
4,5679761.413641,308455.000000,0.000000
8,5251528.013230,305242.000000,0.000000
16,5809279.476685,288250.000000,0.000000
32,4645804.415991,299843.000000,0.000000
64,6213516.610775,301312.000000,0.000000
128,6448759.979241,307703.000000,0.000000
256,6908722.273186,308111.000000,0.000000
512,7110288.117921,305500.000000,0.000000
1024,7847683.696220,302922.000000,0.000000
2048,6496731.966552,308377.000000,0.000000
4096,4963327.716388,289596.000000,0.000000
8192,7089282.659223,241743.000000,0.000000
16384,11203081.455256,308606.000000,0.000000
32768,5464606.428109,306817.000000,0.000000
65536,3579588.455545,124987.000000,0.000000
