frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,6885932.677304,297804.000000,0.000000
4,4095665.123333,265561.000000,0.000000
8,5923675.245523,262960.000000,0.000000
16,5119938.578191,290701.000000,0.000000
32,6454146.891861,298147.000000,0.000000
64,3991810.499942,259437.000000,0.000000
128,7215004.244710,296706.000000,0.000000
256,7968613.766715,302831.000000,0.000000
512,7509602.241121,301337.000000,0.000000
1024,6540136.194547,279333.000000,0.000000
2048,9312312.667308,301553.000000,0.000000
4096,9451591.506023,297137.000000,0.000000
8192,8322193.751682,298190.000000,0.000000
16384,6527665.770957,302578.000000,0.000000
32768,4069597.699400,200084.000000,0.000000
65536,4691603.980591,176462.000000,0.000000
