frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,4556541.127675,290928.000000,236305.925275
4,3218443.530599,300992.000000,74.000000
8,4938687.663259,273902.000000,163867.063298
16,1655431.460908,129068.000000,257.829401
32,5291184.857289,305285.000000,2045.037163
64,5935087.597919,283153.000000,146565.800933
128,7450392.074292,304758.000000,281601.540188
256,6379352.126762,305066.000000,509825.705118
512,7111969.047296,304600.000000,734076.294411
1024,7722380.256311,303066.000000,514941.313287
2048,6904254.584676,304849.000000,1151487.355070
4096,4042056.672798,192138.000000,983656.032011
8192,4983552.899714,212375.000000,785627.739627
16384,8352096.900656,305501.000000,4249184.730546
32768,7161834.135470,284245.000000,4042814.816500
65536,2134855.753135,129293.000000,0.000000
