frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,4861768.419515,306391.000000,63.142696
4,4563663.038012,302549.000000,222869.170708
8,6238560.287246,303684.000000,285471.613636
16,7397741.738156,299770.000000,87484.235757
32,5080062.535580,305294.000000,674.871099
64,7204592.187616,302710.000000,3426.997374
128,7314984.000004,293732.000000,407168.692931
256,6838460.372451,293785.000000,1026898.413058
512,5048787.312123,287147.000000,32414.649127
1024,6572449.601393,298765.000000,1374549.792125
2048,8044881.156732,301692.000000,2317033.048226
4096,5277335.004513,306076.000000,1065331.324178
8192,4654876.752633,200569.000000,2307901.871682
16384,6000912.168003,306622.000000,948242.828273
32768,6905945.276018,303195.000000,4745921.208150
65536,314536.008198,46284.000000,0.000000
