frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,5953452.889429,288449.000000,0.000000
4,4012661.131839,225724.000000,0.000000
8,5439220.438644,289730.000000,0.000000
16,6501101.471242,301054.000000,0.000000
32,5965374.068474,293033.000000,0.000000
64,7020758.972328,299517.000000,0.000000
128,7953280.053090,302525.000000,0.000000
256,5890467.376193,281619.000000,0.000000
512,8027311.124883,303055.000000,0.000000
1024,6215699.388451,273411.000000,0.000000
2048,7883084.796321,297131.000000,0.000000
4096,5204245.128545,258048.000000,0.000000
8192,4487683.263755,272083.000000,0.000000
16384,4513825.903943,251815.000000,0.000000
32768,10685919.203392,303074.000000,0.000000
65536,8847342.846069,244262.000000,0.000000
