frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,3597859.230955,299758.000000,140.328187
4,3378371.240612,257894.000000,61.416610
8,6299620.691143,302455.000000,208580.847040
16,7294085.556063,291601.000000,287108.438544
32,5892419.354022,299329.000000,150928.285659
64,6736314.363708,307339.000000,429353.121957
128,7239851.091696,305450.000000,551160.994214
256,8334929.844470,307751.000000,507282.302530
512,6617221.673061,296990.000000,797796.506636
1024,5813262.227103,306597.000000,1305962.417167
2048,5892582.122452,283943.000000,1334362.209734
4096,6863483.801221,302397.000000,2083975.911489
8192,8449155.345870,306816.000000,2703722.686887
16384,8311741.392563,301676.000000,2413245.384621
32768,8190476.325286,305224.000000,1275998.736031
65536,5070552.595262,252968.000000,0.000000
