frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,1731348.395023,146649.000000,1728.176785
4,4002642.549107,294394.000000,201894.609903
8,6683514.316827,297019.000000,45909.059269
16,6101922.770794,277687.000000,60325.078690
32,4977128.607227,302612.000000,222522.693894
64,6026925.368129,299397.000000,73691.637633
128,6424789.504370,302709.000000,479965.025057
256,5153027.005516,295646.000000,426415.955640
512,6881366.045551,281741.000000,781607.668238
1024,6799003.245248,302403.000000,1218482.974069
2048,6942530.753831,299490.000000,1781985.413785
4096,6909953.034829,298089.000000,2808850.668302
8192,8013758.019137,292403.000000,3761934.013900
16384,5895661.042200,224947.000000,3978724.393390
32768,7924051.692992,245946.000000,7085167.763383
65536,7308575.300176,250034.000000,6486323.783659
