frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,4732431.592887,299921.000000,0.000000
4,6262232.732319,305998.000000,0.000000
8,4755623.201064,301966.000000,0.000000
16,5720432.476316,298892.000000,0.000000
32,7267827.002782,308878.000000,0.000000
64,5127173.437537,302743.000000,0.000000
128,7077560.976089,304162.000000,0.000000
256,7046437.012984,299967.000000,0.000000
512,8052441.284857,306048.000000,0.000000
1024,5159452.791363,304833.000000,0.000000
2048,5081262.252099,251426.000000,0.000000
4096,5253217.615228,233284.000000,0.000000
8192,6502737.217962,261520.000000,0.000000
16384,7724558.829699,306387.000000,0.000000
32768,4042118.869436,215127.000000,0.000000
65536,5524540.179813,306920.000000,0.000000
