frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,3908577.927846,225242.000000,0.000000
4,5974943.566392,303595.000000,0.000000
8,3768947.582552,239469.000000,0.000000
16,6796604.833497,305078.000000,0.000000
32,4787842.641973,297375.000000,0.000000
64,7243609.151245,302505.000000,0.000000
128,3143770.228214,176645.000000,0.000000
256,8129364.825542,296610.000000,0.000000
512,7404667.518156,293329.000000,0.000000
1024,5744806.538426,281770.000000,0.000000
2048,8235305.637071,303063.000000,0.000000
4096,8519860.128667,294034.000000,0.000000
8192,8915240.091810,302622.000000,0.000000
16384,2122878.518331,127105.000000,0.000000
32768,2744602.110107,96845.000000,0.000000
65536,11700607.508546,304237.000000,0.000000
