frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,3198185.023650,229206.000000,75499.028729
4,3962861.070372,266593.000000,157103.534636
8,3697306.581641,305153.000000,56.311633
16,5096301.525901,304337.000000,89267.452294
32,4634393.214579,304916.000000,1009.614283
64,5163263.122690,299357.000000,102567.509997
128,4642898.181239,274854.000000,283556.922855
256,5618154.746669,303726.000000,400078.009919
512,6362274.887618,298904.000000,718425.903167
1024,5936447.575807,283710.000000,192207.352138
2048,7533268.134394,307098.000000,2014093.063134
4096,7708795.481238,303065.000000,2072066.792792
8192,3548113.540244,178581.000000,1821505.388789
16384,6374039.888000,304886.000000,3182869.966646
32768,9308395.569867,309160.000000,6658337.213013
65536,6758508.958902,244925.000000,2578843.132944
