frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,3977677.256283,305676.000000,0.000000
4,5594024.200221,299711.000000,0.000000
8,5139347.299341,297687.000000,0.000000
16,5665644.163452,306899.000000,0.000000
32,6580085.477108,286864.000000,0.000000
64,6197687.564187,301817.000000,0.000000
128,5905792.078304,296907.000000,0.000000
256,6867687.924724,305861.000000,0.000000
512,6850641.941689,305788.000000,0.000000
1024,6085551.434754,301942.000000,0.000000
2048,7020808.992095,304727.000000,0.000000
4096,7641204.995167,307691.000000,0.000000
8192,6750116.949480,288092.000000,0.000000
16384,6032613.934149,256750.000000,0.000000
32768,7745312.760991,278154.000000,0.000000
65536,7452416.526130,256092.000000,0.000000
