frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,3655597.253445,202011.000000,160084.012600
4,5082602.813893,300160.000000,69.778220
8,6365701.935221,293817.000000,138.195514
16,4929582.595971,302022.000000,90413.774609
32,6898917.618878,302092.000000,242981.286483
64,7075566.338667,301373.000000,74211.781086
128,8636347.737577,303032.000000,591482.652095
256,7995481.677924,298713.000000,1085160.962490
512,7680246.099001,295493.000000,922456.930874
1024,5457509.935294,286083.000000,276927.209705
2048,8663568.166620,295885.000000,977275.483865
4096,7934564.457162,289243.000000,3259111.779401
8192,9247597.700895,274470.000000,4307508.403067
16384,11279241.471770,305226.000000,6764064.862489
32768,3438236.066465,261746.000000,1444422.815961
65536,1060761.161416,78330.000000,0.000000
