frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,5049790.239618,287062.000000,1410.441775
4,5717712.425198,303264.000000,156.850247
8,5939636.971014,301390.000000,25839.173458
16,7215547.713991,302285.000000,38721.147426
32,7793915.837300,302928.000000,155259.025406
64,5212456.013616,254697.000000,15992.448280
128,7530957.497188,301894.000000,351053.419156
256,8030049.882168,304132.000000,129679.206988
512,8570984.537388,301630.000000,428687.506401
1024,8701929.234006,306321.000000,413425.631278
2048,8133612.925850,303088.000000,1624260.524257
4096,6634226.157752,279132.000000,1868297.916682
8192,8677697.538114,302607.000000,1712656.380427
16384,2096484.768254,121035.000000,474383.306066
32768,11634466.939717,303721.000000,4785242.953902
65536,13771276.834987,303647.000000,13718602.025423
