frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,4075158.896995,305330.000000,233183.503559
4,3376403.872670,298111.000000,39.076847
8,6144095.765910,294506.000000,3290.228412
16,6514394.443761,306215.000000,118568.921059
32,6076207.774134,297751.000000,184103.490909
64,6661325.700674,296443.000000,267762.362639
128,6736516.100319,306623.000000,199169.839180
256,4936121.839881,304998.000000,400339.349024
512,7613903.660905,304607.000000,257795.757143
1024,6123520.097014,271224.000000,1121353.270885
2048,4179067.239794,216526.000000,1213344.893310
4096,6208574.773612,305228.000000,1917351.677603
8192,7151013.033289,305499.000000,1855198.889673
16384,10809292.534731,304751.000000,6448259.806464
32768,6100290.136686,302621.000000,1821644.471075
65536,5152403.874449,180664.000000,4584846.754887
