Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
28,4.073000,262144.000000,377151.422996,192310.000000,377151.422996,192310.000000,377151.422996,192310.000000,377151.422996,192310.000000,377151.422996,192310.000000,377151.422996,192310.000000
28,7.918000,512.000000,1132106.025045,242154.000000,1132106.025045,242154.000000,1132106.025045,242154.000000,1132106.025045,242154.000000,1132106.025045,242154.000000,1132106.025045,242154.000000
28,5.649000,4096.000000,403139.718190,196942.000000,403139.718190,196942.000000,403139.718190,196942.000000,403139.718190,196942.000000,403139.718190,196942.000000,403139.718190,196942.000000
28,30.000000,9.000000,1497401.510693,26282.000000,1497401.510693,26282.000000,1497401.510693,26282.000000,1497401.510693,26282.000000,1497401.510693,26282.000000,1497401.510693,26282.000000
28,30.000000,15.000000,1731751.717049,30963.000000,1731751.717049,30963.000000,1731751.717049,30963.000000,1731751.717049,30963.000000,1731751.717049,30963.000000,1731751.717049,30963.000000
28,16.772000,64.000000,1233874.582492,27559.000000,1233874.582492,27559.000000,1233874.582492,27559.000000,1233874.582492,27559.000000,1233874.582492,27559.000000,1233874.582492,27559.000000
28,30.000000,12.000000,1665016.639242,27710.000000,1665016.639242,27710.000000,1665016.639242,27710.000000,1665016.639242,27710.000000,1665016.639242,27710.000000,1665016.639242,27710.000000
28,30.000000,18.000000,1731865.808476,28637.000000,1731865.808476,28637.000000,1731865.808476,28637.000000,1731865.808476,28637.000000,1731865.808476,28637.000000,1731865.808476,28637.000000
28,4.639000,32768.000000,412042.815968,208027.000000,412042.815968,208027.000000,412042.815968,208027.000000,412042.815968,208027.000000,412042.815968,208027.000000,412042.815968,208027.000000
28,30.000000,6.000000,1539150.150712,26642.000000,1539150.150712,26642.000000,1539150.150712,26642.000000,1539150.150712,26642.000000,1539150.150712,26642.000000,1539150.150712,26642.000000
